,Date,Time,Hours,Minutes,Month,Power,Status,Week Day,Weekend or weekday,Part of the day
200338,2022-01-16,20:45:00,20,45,1,0,W,Sunday,Weekend,Night
200339,2022-01-16,21:00:00,21,0,1,0,W,Sunday,Weekend,Night
200340,2022-01-16,21:15:00,21,15,1,0,W,Sunday,Weekend,Night
200341,2022-01-16,21:30:00,21,30,1,0,W,Sunday,Weekend,Night
200342,2022-01-16,21:45:00,21,45,1,0,W,Sunday,Weekend,Night
200343,2022-01-16,22:00:00,22,0,1,0,W,Sunday,Weekend,Night
200344,2022-01-16,22:15:00,22,15,1,0,W,Sunday,Weekend,Night
200345,2022-01-16,22:30:00,22,30,1,0,W,Sunday,Weekend,Night
200346,2022-01-16,22:45:00,22,45,1,0,W,Sunday,Weekend,Night
200347,2022-01-16,23:00:00,23,0,1,0,W,Sunday,Weekend,Night
200348,2022-01-16,23:15:00,23,15,1,0,W,Sunday,Weekend,Night
200349,2022-01-16,23:30:00,23,30,1,0,W,Sunday,Weekend,Night
200350,2022-01-16,23:45:00,23,45,1,0,W,Sunday,Weekend,Night
200351,2022-01-17,00:00:00,0,0,1,0,W,Monday,Workday,Night
200352,2022-01-17,00:15:00,0,15,1,0,W,Monday,Workday,Night
200353,2022-01-17,00:30:00,0,30,1,0,W,Monday,Workday,Night
200354,2022-01-17,00:45:00,0,45,1,0,W,Monday,Workday,Night
200355,2022-01-17,01:00:00,1,0,1,0,W,Monday,Workday,Night
200356,2022-01-17,01:15:00,1,15,1,0,W,Monday,Workday,Night
200357,2022-01-17,01:30:00,1,30,1,0,W,Monday,Workday,Night
200358,2022-01-17,01:45:00,1,45,1,0,W,Monday,Workday,Night
200359,2022-01-17,02:00:00,2,0,1,0,W,Monday,Workday,Night
200360,2022-01-17,02:15:00,2,15,1,0,W,Monday,Workday,Night
200361,2022-01-17,02:30:00,2,30,1,0,W,Monday,Workday,Night
200362,2022-01-17,02:45:00,2,45,1,0,W,Monday,Workday,Night
200363,2022-01-17,03:00:00,3,0,1,0,W,Monday,Workday,Night
200364,2022-01-17,03:15:00,3,15,1,0,W,Monday,Workday,Night
200365,2022-01-17,03:30:00,3,30,1,0,W,Monday,Workday,Night
200366,2022-01-17,03:45:00,3,45,1,0,W,Monday,Workday,Night
200367,2022-01-17,04:00:00,4,0,1,0,W,Monday,Workday,Morning
200368,2022-01-17,04:15:00,4,15,1,0,W,Monday,Workday,Morning
200369,2022-01-17,04:30:00,4,30,1,0,W,Monday,Workday,Morning
200370,2022-01-17,04:45:00,4,45,1,0,W,Monday,Workday,Morning
200371,2022-01-17,05:00:00,5,0,1,0,W,Monday,Workday,Morning
200372,2022-01-17,05:15:00,5,15,1,0,W,Monday,Workday,Morning
200373,2022-01-17,05:30:00,5,30,1,0,W,Monday,Workday,Morning
200374,2022-01-17,05:45:00,5,45,1,0,W,Monday,Workday,Morning
200375,2022-01-17,06:00:00,6,0,1,0,W,Monday,Workday,Morning
200376,2022-01-17,06:15:00,6,15,1,0,W,Monday,Workday,Morning
200377,2022-01-17,06:30:00,6,30,1,0,W,Monday,Workday,Morning
200378,2022-01-17,06:45:00,6,45,1,0,W,Monday,Workday,Morning
200379,2022-01-17,07:00:00,7,0,1,0,W,Monday,Workday,Morning
200380,2022-01-17,07:15:00,7,15,1,0,W,Monday,Workday,Morning
200381,2022-01-17,07:30:00,7,30,1,0,W,Monday,Workday,Morning
200382,2022-01-17,07:45:00,7,45,1,0,W,Monday,Workday,Morning
200383,2022-01-17,08:00:00,8,0,1,0,W,Monday,Workday,Morning
200384,2022-01-17,08:15:00,8,15,1,0,W,Monday,Workday,Morning
200385,2022-01-17,08:30:00,8,30,1,0,W,Monday,Workday,Morning
200386,2022-01-17,08:45:00,8,45,1,4.8,W,Monday,Workday,Morning
200387,2022-01-17,09:00:00,9,0,1,4.8,W,Monday,Workday,Morning
200388,2022-01-17,09:15:00,9,15,1,9.6,W,Monday,Workday,Morning
200389,2022-01-17,09:30:00,9,30,1,16,W,Monday,Workday,Morning
200390,2022-01-17,09:45:00,9,45,1,11.2,W,Monday,Workday,Morning
200391,2022-01-17,10:00:00,10,0,1,20.8,W,Monday,Workday,Morning
200392,2022-01-17,10:15:00,10,15,1,35.2,W,Monday,Workday,Morning
200393,2022-01-17,10:30:00,10,30,1,28.8,W,Monday,Workday,Morning
200394,2022-01-17,10:45:00,10,45,1,44.8,W,Monday,Workday,Morning
200395,2022-01-17,11:00:00,11,0,1,88,W,Monday,Workday,Morning
200396,2022-01-17,11:15:00,11,15,1,97.6,W,Monday,Workday,Morning
200397,2022-01-17,11:30:00,11,30,1,72,W,Monday,Workday,Morning
200398,2022-01-17,11:45:00,11,45,1,60.8,W,Monday,Workday,Morning
200399,2022-01-17,12:00:00,12,0,1,60.8,W,Monday,Workday,Afternoon
200400,2022-01-17,12:15:00,12,15,1,73.6,W,Monday,Workday,Afternoon
200401,2022-01-17,12:30:00,12,30,1,105.6,W,Monday,Workday,Afternoon
200402,2022-01-17,12:45:00,12,45,1,102.4,W,Monday,Workday,Afternoon
200403,2022-01-17,13:00:00,13,0,1,124.8,W,Monday,Workday,Afternoon
200404,2022-01-17,13:15:00,13,15,1,224,W,Monday,Workday,Afternoon
200405,2022-01-17,13:30:00,13,30,1,187.2,W,Monday,Workday,Afternoon
200406,2022-01-17,13:45:00,13,45,1,78.4,W,Monday,Workday,Afternoon
200407,2022-01-17,14:00:00,14,0,1,65.6,W,Monday,Workday,Afternoon
200408,2022-01-17,14:15:00,14,15,1,49.6,W,Monday,Workday,Afternoon
200409,2022-01-17,14:30:00,14,30,1,38.4,W,Monday,Workday,Afternoon
200410,2022-01-17,14:45:00,14,45,1,22.4,W,Monday,Workday,Afternoon
200411,2022-01-17,15:00:00,15,0,1,20.8,W,Monday,Workday,Afternoon
200412,2022-01-17,15:15:00,15,15,1,19.2,W,Monday,Workday,Afternoon
200413,2022-01-17,15:30:00,15,30,1,12.8,W,Monday,Workday,Afternoon
200414,2022-01-17,15:45:00,15,45,1,6.4,W,Monday,Workday,Afternoon
200415,2022-01-17,16:00:00,16,0,1,1.6,W,Monday,Workday,Afternoon
200416,2022-01-17,16:15:00,16,15,1,0,W,Monday,Workday,Afternoon
200417,2022-01-17,16:30:00,16,30,1,0,W,Monday,Workday,Afternoon
200418,2022-01-17,16:45:00,16,45,1,0,W,Monday,Workday,Afternoon
200419,2022-01-17,17:00:00,17,0,1,0,W,Monday,Workday,Afternoon
200420,2022-01-17,17:15:00,17,15,1,0,W,Monday,Workday,Afternoon
200421,2022-01-17,17:30:00,17,30,1,0,W,Monday,Workday,Afternoon
200422,2022-01-17,17:45:00,17,45,1,0,W,Monday,Workday,Afternoon
200423,2022-01-17,18:00:00,18,0,1,0,W,Monday,Workday,Afternoon
200424,2022-01-17,18:15:00,18,15,1,0,W,Monday,Workday,Afternoon
200425,2022-01-17,18:30:00,18,30,1,0,W,Monday,Workday,Afternoon
200426,2022-01-17,18:45:00,18,45,1,0,W,Monday,Workday,Afternoon
200427,2022-01-17,19:00:00,19,0,1,0,W,Monday,Workday,Afternoon
200428,2022-01-17,19:15:00,19,15,1,0,W,Monday,Workday,Afternoon
200429,2022-01-17,19:30:00,19,30,1,0,W,Monday,Workday,Afternoon
200430,2022-01-17,19:45:00,19,45,1,0,W,Monday,Workday,Afternoon
200431,2022-01-17,20:00:00,20,0,1,0,W,Monday,Workday,Night
200432,2022-01-17,20:15:00,20,15,1,0,W,Monday,Workday,Night
200433,2022-01-17,20:30:00,20,30,1,0,W,Monday,Workday,Night
200434,2022-01-17,20:45:00,20,45,1,0,W,Monday,Workday,Night
200435,2022-01-17,21:00:00,21,0,1,0,W,Monday,Workday,Night
200436,2022-01-17,21:15:00,21,15,1,0,W,Monday,Workday,Night
200437,2022-01-17,21:30:00,21,30,1,0,W,Monday,Workday,Night
200438,2022-01-17,21:45:00,21,45,1,0,W,Monday,Workday,Night
200439,2022-01-17,22:00:00,22,0,1,0,W,Monday,Workday,Night
200440,2022-01-17,22:15:00,22,15,1,0,W,Monday,Workday,Night
200441,2022-01-17,22:30:00,22,30,1,0,W,Monday,Workday,Night
200442,2022-01-17,22:45:00,22,45,1,0,W,Monday,Workday,Night
200443,2022-01-17,23:00:00,23,0,1,0,W,Monday,Workday,Night
200444,2022-01-17,23:15:00,23,15,1,0,W,Monday,Workday,Night
200445,2022-01-17,23:30:00,23,30,1,0,W,Monday,Workday,Night
200446,2022-01-17,23:45:00,23,45,1,0,W,Monday,Workday,Night
200447,2022-01-18,00:00:00,0,0,1,0,W,Tuesday,Workday,Night
200448,2022-01-18,00:15:00,0,15,1,0,W,Tuesday,Workday,Night
200449,2022-01-18,00:30:00,0,30,1,0,W,Tuesday,Workday,Night
200450,2022-01-18,00:45:00,0,45,1,0,W,Tuesday,Workday,Night
200451,2022-01-18,01:00:00,1,0,1,0,W,Tuesday,Workday,Night
200452,2022-01-18,01:15:00,1,15,1,0,W,Tuesday,Workday,Night
200453,2022-01-18,01:30:00,1,30,1,0,W,Tuesday,Workday,Night
200454,2022-01-18,01:45:00,1,45,1,0,W,Tuesday,Workday,Night
200455,2022-01-18,02:00:00,2,0,1,0,W,Tuesday,Workday,Night
200456,2022-01-18,02:15:00,2,15,1,0,W,Tuesday,Workday,Night
200457,2022-01-18,02:30:00,2,30,1,0,W,Tuesday,Workday,Night
200458,2022-01-18,02:45:00,2,45,1,0,W,Tuesday,Workday,Night
200459,2022-01-18,03:00:00,3,0,1,0,W,Tuesday,Workday,Night
200460,2022-01-18,03:15:00,3,15,1,0,W,Tuesday,Workday,Night
200461,2022-01-18,03:30:00,3,30,1,0,W,Tuesday,Workday,Night
200462,2022-01-18,03:45:00,3,45,1,0,W,Tuesday,Workday,Night
200463,2022-01-18,04:00:00,4,0,1,0,W,Tuesday,Workday,Morning
200464,2022-01-18,04:15:00,4,15,1,0,W,Tuesday,Workday,Morning
200465,2022-01-18,04:30:00,4,30,1,0,W,Tuesday,Workday,Morning
200466,2022-01-18,04:45:00,4,45,1,0,W,Tuesday,Workday,Morning
200467,2022-01-18,05:00:00,5,0,1,0,W,Tuesday,Workday,Morning
200468,2022-01-18,05:15:00,5,15,1,0,W,Tuesday,Workday,Morning
200469,2022-01-18,05:30:00,5,30,1,0,W,Tuesday,Workday,Morning
200470,2022-01-18,05:45:00,5,45,1,0,W,Tuesday,Workday,Morning
200471,2022-01-18,06:00:00,6,0,1,0,W,Tuesday,Workday,Morning
200472,2022-01-18,06:15:00,6,15,1,0,W,Tuesday,Workday,Morning
200473,2022-01-18,06:30:00,6,30,1,0,W,Tuesday,Workday,Morning
200474,2022-01-18,06:45:00,6,45,1,0,W,Tuesday,Workday,Morning
200475,2022-01-18,07:00:00,7,0,1,0,W,Tuesday,Workday,Morning
200476,2022-01-18,07:15:00,7,15,1,0,W,Tuesday,Workday,Morning
200477,2022-01-18,07:30:00,7,30,1,0,W,Tuesday,Workday,Morning
200478,2022-01-18,07:45:00,7,45,1,0,W,Tuesday,Workday,Morning
200479,2022-01-18,08:00:00,8,0,1,0,W,Tuesday,Workday,Morning
200480,2022-01-18,08:15:00,8,15,1,0,W,Tuesday,Workday,Morning
200481,2022-01-18,08:30:00,8,30,1,11.2,W,Tuesday,Workday,Morning
200482,2022-01-18,08:45:00,8,45,1,22.4,W,Tuesday,Workday,Morning
200483,2022-01-18,09:00:00,9,0,1,41.6,W,Tuesday,Workday,Morning
200484,2022-01-18,09:15:00,9,15,1,88,W,Tuesday,Workday,Morning
200485,2022-01-18,09:30:00,9,30,1,97.6,W,Tuesday,Workday,Morning
200486,2022-01-18,09:45:00,9,45,1,115.2,W,Tuesday,Workday,Morning
200487,2022-01-18,10:00:00,10,0,1,166.4,W,Tuesday,Workday,Morning
200488,2022-01-18,10:15:00,10,15,1,198.4,W,Tuesday,Workday,Morning
200489,2022-01-18,10:30:00,10,30,1,219.2,W,Tuesday,Workday,Morning
200490,2022-01-18,10:45:00,10,45,1,436.8,W,Tuesday,Workday,Morning
200491,2022-01-18,11:00:00,11,0,1,112,W,Tuesday,Workday,Morning
200492,2022-01-18,11:15:00,11,15,1,100.8,W,Tuesday,Workday,Morning
200493,2022-01-18,11:30:00,11,30,1,158.4,W,Tuesday,Workday,Morning
200494,2022-01-18,11:45:00,11,45,1,132.8,W,Tuesday,Workday,Morning
200495,2022-01-18,12:00:00,12,0,1,70.4,W,Tuesday,Workday,Afternoon
200496,2022-01-18,12:15:00,12,15,1,136,W,Tuesday,Workday,Afternoon
200497,2022-01-18,12:30:00,12,30,1,256,W,Tuesday,Workday,Afternoon
200498,2022-01-18,12:45:00,12,45,1,339.2,W,Tuesday,Workday,Afternoon
200499,2022-01-18,13:00:00,13,0,1,289.6,W,Tuesday,Workday,Afternoon
200500,2022-01-18,13:15:00,13,15,1,171.2,W,Tuesday,Workday,Afternoon
200501,2022-01-18,13:30:00,13,30,1,209.6,W,Tuesday,Workday,Afternoon
200502,2022-01-18,13:45:00,13,45,1,264,W,Tuesday,Workday,Afternoon
200503,2022-01-18,14:00:00,14,0,1,468.8,W,Tuesday,Workday,Afternoon
200504,2022-01-18,14:15:00,14,15,1,185.6,W,Tuesday,Workday,Afternoon
200505,2022-01-18,14:30:00,14,30,1,166.4,W,Tuesday,Workday,Afternoon
200506,2022-01-18,14:45:00,14,45,1,251.2,W,Tuesday,Workday,Afternoon
200507,2022-01-18,15:00:00,15,0,1,136,W,Tuesday,Workday,Afternoon
200508,2022-01-18,15:15:00,15,15,1,80,W,Tuesday,Workday,Afternoon
200509,2022-01-18,15:30:00,15,30,1,64,W,Tuesday,Workday,Afternoon
200510,2022-01-18,15:45:00,15,45,1,59.2,W,Tuesday,Workday,Afternoon
200511,2022-01-18,16:00:00,16,0,1,36.8,W,Tuesday,Workday,Afternoon
200512,2022-01-18,16:15:00,16,15,1,16,W,Tuesday,Workday,Afternoon
200513,2022-01-18,16:30:00,16,30,1,8,W,Tuesday,Workday,Afternoon
200514,2022-01-18,16:45:00,16,45,1,1.6,W,Tuesday,Workday,Afternoon
200515,2022-01-18,17:00:00,17,0,1,0,W,Tuesday,Workday,Afternoon
200516,2022-01-18,17:15:00,17,15,1,0,W,Tuesday,Workday,Afternoon
200517,2022-01-18,17:30:00,17,30,1,0,W,Tuesday,Workday,Afternoon
200518,2022-01-18,17:45:00,17,45,1,0,W,Tuesday,Workday,Afternoon
200519,2022-01-18,18:00:00,18,0,1,0,W,Tuesday,Workday,Afternoon
200520,2022-01-18,18:15:00,18,15,1,0,W,Tuesday,Workday,Afternoon
200521,2022-01-18,18:30:00,18,30,1,0,W,Tuesday,Workday,Afternoon
200522,2022-01-18,18:45:00,18,45,1,0,W,Tuesday,Workday,Afternoon
200523,2022-01-18,19:00:00,19,0,1,0,W,Tuesday,Workday,Afternoon
200524,2022-01-18,19:15:00,19,15,1,0,W,Tuesday,Workday,Afternoon
200525,2022-01-18,19:30:00,19,30,1,0,W,Tuesday,Workday,Afternoon
200526,2022-01-18,19:45:00,19,45,1,0,W,Tuesday,Workday,Afternoon
200527,2022-01-18,20:00:00,20,0,1,0,W,Tuesday,Workday,Night
200528,2022-01-18,20:15:00,20,15,1,0,W,Tuesday,Workday,Night
200529,2022-01-18,20:30:00,20,30,1,0,W,Tuesday,Workday,Night
200530,2022-01-18,20:45:00,20,45,1,0,W,Tuesday,Workday,Night
200531,2022-01-18,21:00:00,21,0,1,0,W,Tuesday,Workday,Night
200532,2022-01-18,21:15:00,21,15,1,0,W,Tuesday,Workday,Night
200533,2022-01-18,21:30:00,21,30,1,0,W,Tuesday,Workday,Night
200534,2022-01-18,21:45:00,21,45,1,0,W,Tuesday,Workday,Night
200535,2022-01-18,22:00:00,22,0,1,0,W,Tuesday,Workday,Night
200536,2022-01-18,22:15:00,22,15,1,0,W,Tuesday,Workday,Night
200537,2022-01-18,22:30:00,22,30,1,0,W,Tuesday,Workday,Night
200538,2022-01-18,22:45:00,22,45,1,0,W,Tuesday,Workday,Night
200539,2022-01-18,23:00:00,23,0,1,0,W,Tuesday,Workday,Night
200540,2022-01-18,23:15:00,23,15,1,0,W,Tuesday,Workday,Night
200541,2022-01-18,23:30:00,23,30,1,0,W,Tuesday,Workday,Night
200542,2022-01-18,23:45:00,23,45,1,0,W,Tuesday,Workday,Night
200543,2022-01-19,00:00:00,0,0,1,0,W,Wednesday,Workday,Night
200544,2022-01-19,00:15:00,0,15,1,0,W,Wednesday,Workday,Night
200545,2022-01-19,00:30:00,0,30,1,0,W,Wednesday,Workday,Night
200546,2022-01-19,00:45:00,0,45,1,0,W,Wednesday,Workday,Night
200547,2022-01-19,01:00:00,1,0,1,0,W,Wednesday,Workday,Night
200548,2022-01-19,01:15:00,1,15,1,0,W,Wednesday,Workday,Night
200549,2022-01-19,01:30:00,1,30,1,0,W,Wednesday,Workday,Night
200550,2022-01-19,01:45:00,1,45,1,0,W,Wednesday,Workday,Night
200551,2022-01-19,02:00:00,2,0,1,0,W,Wednesday,Workday,Night
200552,2022-01-19,02:15:00,2,15,1,0,W,Wednesday,Workday,Night
200553,2022-01-19,02:30:00,2,30,1,0,W,Wednesday,Workday,Night
200554,2022-01-19,02:45:00,2,45,1,0,W,Wednesday,Workday,Night
200555,2022-01-19,03:00:00,3,0,1,0,W,Wednesday,Workday,Night
200556,2022-01-19,03:15:00,3,15,1,0,W,Wednesday,Workday,Night
200557,2022-01-19,03:30:00,3,30,1,0,W,Wednesday,Workday,Night
200558,2022-01-19,03:45:00,3,45,1,0,W,Wednesday,Workday,Night
200559,2022-01-19,04:00:00,4,0,1,0,W,Wednesday,Workday,Morning
200560,2022-01-19,04:15:00,4,15,1,0,W,Wednesday,Workday,Morning
200561,2022-01-19,04:30:00,4,30,1,0,W,Wednesday,Workday,Morning
200562,2022-01-19,04:45:00,4,45,1,0,W,Wednesday,Workday,Morning
200563,2022-01-19,05:00:00,5,0,1,0,W,Wednesday,Workday,Morning
200564,2022-01-19,05:15:00,5,15,1,0,W,Wednesday,Workday,Morning
200565,2022-01-19,05:30:00,5,30,1,0,W,Wednesday,Workday,Morning
200566,2022-01-19,05:45:00,5,45,1,0,W,Wednesday,Workday,Morning
200567,2022-01-19,06:00:00,6,0,1,0,W,Wednesday,Workday,Morning
200568,2022-01-19,06:15:00,6,15,1,0,W,Wednesday,Workday,Morning
200569,2022-01-19,06:30:00,6,30,1,0,W,Wednesday,Workday,Morning
200570,2022-01-19,06:45:00,6,45,1,0,W,Wednesday,Workday,Morning
200571,2022-01-19,07:00:00,7,0,1,0,W,Wednesday,Workday,Morning
200572,2022-01-19,07:15:00,7,15,1,0,W,Wednesday,Workday,Morning
200573,2022-01-19,07:30:00,7,30,1,0,W,Wednesday,Workday,Morning
200574,2022-01-19,07:45:00,7,45,1,0,W,Wednesday,Workday,Morning
200575,2022-01-19,08:00:00,8,0,1,0,W,Wednesday,Workday,Morning
200576,2022-01-19,08:15:00,8,15,1,1.6,W,Wednesday,Workday,Morning
200577,2022-01-19,08:30:00,8,30,1,20.8,W,Wednesday,Workday,Morning
200578,2022-01-19,08:45:00,8,45,1,65.6,W,Wednesday,Workday,Morning
200579,2022-01-19,09:00:00,9,0,1,123.2,W,Wednesday,Workday,Morning
200580,2022-01-19,09:15:00,9,15,1,184,W,Wednesday,Workday,Morning
200581,2022-01-19,09:30:00,9,30,1,252.8,W,Wednesday,Workday,Morning
200582,2022-01-19,09:45:00,9,45,1,342.4,W,Wednesday,Workday,Morning
200583,2022-01-19,10:00:00,10,0,1,441.6,W,Wednesday,Workday,Morning
200584,2022-01-19,10:15:00,10,15,1,545.6,W,Wednesday,Workday,Morning
200585,2022-01-19,10:30:00,10,30,1,659.2,W,Wednesday,Workday,Morning
200586,2022-01-19,10:45:00,10,45,1,737.6,W,Wednesday,Workday,Morning
200587,2022-01-19,11:00:00,11,0,1,632,W,Wednesday,Workday,Morning
200588,2022-01-19,11:15:00,11,15,1,129.6,W,Wednesday,Workday,Morning
200589,2022-01-19,11:30:00,11,30,1,150.4,W,Wednesday,Workday,Morning
200590,2022-01-19,11:45:00,11,45,1,131.2,W,Wednesday,Workday,Morning
200591,2022-01-19,12:00:00,12,0,1,94.4,W,Wednesday,Workday,Afternoon
200592,2022-01-19,12:15:00,12,15,1,81.6,W,Wednesday,Workday,Afternoon
200593,2022-01-19,12:30:00,12,30,1,140.8,W,Wednesday,Workday,Afternoon
200594,2022-01-19,12:45:00,12,45,1,195.2,W,Wednesday,Workday,Afternoon
200595,2022-01-19,13:00:00,13,0,1,334.4,W,Wednesday,Workday,Afternoon
200596,2022-01-19,13:15:00,13,15,1,404.8,W,Wednesday,Workday,Afternoon
200597,2022-01-19,13:30:00,13,30,1,488,W,Wednesday,Workday,Afternoon
200598,2022-01-19,13:45:00,13,45,1,201.6,W,Wednesday,Workday,Afternoon
200599,2022-01-19,14:00:00,14,0,1,94.4,W,Wednesday,Workday,Afternoon
200600,2022-01-19,14:15:00,14,15,1,107.2,W,Wednesday,Workday,Afternoon
200601,2022-01-19,14:30:00,14,30,1,126.4,W,Wednesday,Workday,Afternoon
200602,2022-01-19,14:45:00,14,45,1,134.4,W,Wednesday,Workday,Afternoon
200603,2022-01-19,15:00:00,15,0,1,57.6,W,Wednesday,Workday,Afternoon
200604,2022-01-19,15:15:00,15,15,1,24,W,Wednesday,Workday,Afternoon
200605,2022-01-19,15:30:00,15,30,1,20.8,W,Wednesday,Workday,Afternoon
200606,2022-01-19,15:45:00,15,45,1,16,W,Wednesday,Workday,Afternoon
200607,2022-01-19,16:00:00,16,0,1,6.4,W,Wednesday,Workday,Afternoon
200608,2022-01-19,16:15:00,16,15,1,6.4,W,Wednesday,Workday,Afternoon
200609,2022-01-19,16:30:00,16,30,1,0,W,Wednesday,Workday,Afternoon
200610,2022-01-19,16:45:00,16,45,1,0,W,Wednesday,Workday,Afternoon
200611,2022-01-19,17:00:00,17,0,1,0,W,Wednesday,Workday,Afternoon
200612,2022-01-19,17:15:00,17,15,1,0,W,Wednesday,Workday,Afternoon
200613,2022-01-19,17:30:00,17,30,1,0,W,Wednesday,Workday,Afternoon
200614,2022-01-19,17:45:00,17,45,1,0,W,Wednesday,Workday,Afternoon
200615,2022-01-19,18:00:00,18,0,1,0,W,Wednesday,Workday,Afternoon
200616,2022-01-19,18:15:00,18,15,1,0,W,Wednesday,Workday,Afternoon
200617,2022-01-19,18:30:00,18,30,1,0,W,Wednesday,Workday,Afternoon
200618,2022-01-19,18:45:00,18,45,1,0,W,Wednesday,Workday,Afternoon
200619,2022-01-19,19:00:00,19,0,1,0,W,Wednesday,Workday,Afternoon
200620,2022-01-19,19:15:00,19,15,1,0,W,Wednesday,Workday,Afternoon
200621,2022-01-19,19:30:00,19,30,1,0,W,Wednesday,Workday,Afternoon
200622,2022-01-19,19:45:00,19,45,1,0,W,Wednesday,Workday,Afternoon
200623,2022-01-19,20:00:00,20,0,1,0,W,Wednesday,Workday,Night
200624,2022-01-19,20:15:00,20,15,1,0,W,Wednesday,Workday,Night
200625,2022-01-19,20:30:00,20,30,1,0,W,Wednesday,Workday,Night
200626,2022-01-19,20:45:00,20,45,1,0,W,Wednesday,Workday,Night
200627,2022-01-19,21:00:00,21,0,1,0,W,Wednesday,Workday,Night
200628,2022-01-19,21:15:00,21,15,1,0,W,Wednesday,Workday,Night
200629,2022-01-19,21:30:00,21,30,1,0,W,Wednesday,Workday,Night
200630,2022-01-19,21:45:00,21,45,1,0,W,Wednesday,Workday,Night
200631,2022-01-19,22:00:00,22,0,1,0,W,Wednesday,Workday,Night
200632,2022-01-19,22:15:00,22,15,1,0,W,Wednesday,Workday,Night
200633,2022-01-19,22:30:00,22,30,1,0,W,Wednesday,Workday,Night
200634,2022-01-19,22:45:00,22,45,1,0,W,Wednesday,Workday,Night
200635,2022-01-19,23:00:00,23,0,1,0,W,Wednesday,Workday,Night
200636,2022-01-19,23:15:00,23,15,1,0,W,Wednesday,Workday,Night
200637,2022-01-19,23:30:00,23,30,1,0,W,Wednesday,Workday,Night
200638,2022-01-19,23:45:00,23,45,1,0,W,Wednesday,Workday,Night
200639,2022-01-20,00:00:00,0,0,1,0,W,Thursday,Workday,Night
200640,2022-01-20,00:15:00,0,15,1,0,W,Thursday,Workday,Night
200641,2022-01-20,00:30:00,0,30,1,0,W,Thursday,Workday,Night
200642,2022-01-20,00:45:00,0,45,1,0,W,Thursday,Workday,Night
200643,2022-01-20,01:00:00,1,0,1,0,W,Thursday,Workday,Night
200644,2022-01-20,01:15:00,1,15,1,0,W,Thursday,Workday,Night
200645,2022-01-20,01:30:00,1,30,1,0,W,Thursday,Workday,Night
200646,2022-01-20,01:45:00,1,45,1,0,W,Thursday,Workday,Night
200647,2022-01-20,02:00:00,2,0,1,0,W,Thursday,Workday,Night
200648,2022-01-20,02:15:00,2,15,1,0,W,Thursday,Workday,Night
200649,2022-01-20,02:30:00,2,30,1,0,W,Thursday,Workday,Night
200650,2022-01-20,02:45:00,2,45,1,0,W,Thursday,Workday,Night
200651,2022-01-20,03:00:00,3,0,1,0,W,Thursday,Workday,Night
200652,2022-01-20,03:15:00,3,15,1,0,W,Thursday,Workday,Night
200653,2022-01-20,03:30:00,3,30,1,0,W,Thursday,Workday,Night
200654,2022-01-20,03:45:00,3,45,1,0,W,Thursday,Workday,Night
200655,2022-01-20,04:00:00,4,0,1,0,W,Thursday,Workday,Morning
200656,2022-01-20,04:15:00,4,15,1,0,W,Thursday,Workday,Morning
200657,2022-01-20,04:30:00,4,30,1,0,W,Thursday,Workday,Morning
200658,2022-01-20,04:45:00,4,45,1,0,W,Thursday,Workday,Morning
200659,2022-01-20,05:00:00,5,0,1,0,W,Thursday,Workday,Morning
200660,2022-01-20,05:15:00,5,15,1,0,W,Thursday,Workday,Morning
200661,2022-01-20,05:30:00,5,30,1,0,W,Thursday,Workday,Morning
200662,2022-01-20,05:45:00,5,45,1,0,W,Thursday,Workday,Morning
200663,2022-01-20,06:00:00,6,0,1,0,W,Thursday,Workday,Morning
200664,2022-01-20,06:15:00,6,15,1,0,W,Thursday,Workday,Morning
200665,2022-01-20,06:30:00,6,30,1,0,W,Thursday,Workday,Morning
200666,2022-01-20,06:45:00,6,45,1,0,W,Thursday,Workday,Morning
200667,2022-01-20,07:00:00,7,0,1,0,W,Thursday,Workday,Morning
200668,2022-01-20,07:15:00,7,15,1,0,W,Thursday,Workday,Morning
200669,2022-01-20,07:30:00,7,30,1,0,W,Thursday,Workday,Morning
200670,2022-01-20,07:45:00,7,45,1,0,W,Thursday,Workday,Morning
200671,2022-01-20,08:00:00,8,0,1,0,W,Thursday,Workday,Morning
200672,2022-01-20,08:15:00,8,15,1,0,W,Thursday,Workday,Morning
200673,2022-01-20,08:30:00,8,30,1,3.2,W,Thursday,Workday,Morning
200674,2022-01-20,08:45:00,8,45,1,17.6,W,Thursday,Workday,Morning
200675,2022-01-20,09:00:00,9,0,1,24,W,Thursday,Workday,Morning
200676,2022-01-20,09:15:00,9,15,1,30.4,W,Thursday,Workday,Morning
200677,2022-01-20,09:30:00,9,30,1,35.2,W,Thursday,Workday,Morning
200678,2022-01-20,09:45:00,9,45,1,30.4,W,Thursday,Workday,Morning
200679,2022-01-20,10:00:00,10,0,1,57.6,W,Thursday,Workday,Morning
200680,2022-01-20,10:15:00,10,15,1,147.2,W,Thursday,Workday,Morning
200681,2022-01-20,10:30:00,10,30,1,67.2,W,Thursday,Workday,Morning
200682,2022-01-20,10:45:00,10,45,1,91.2,W,Thursday,Workday,Morning
200683,2022-01-20,11:00:00,11,0,1,91.2,W,Thursday,Workday,Morning
200684,2022-01-20,11:15:00,11,15,1,20.8,W,Thursday,Workday,Morning
200685,2022-01-20,11:30:00,11,30,1,12.8,W,Thursday,Workday,Morning
