Date, Time,Power
11.07.2022,18:00:00,121.6
11.07.2022,18:15:00,59.2
11.07.2022,18:30:00,60.8
11.07.2022,18:45:00,76.8
11.07.2022,19:00:00,177.6
11.07.2022,19:15:00,180.8
11.07.2022,19:30:00,184
11.07.2022,19:45:00,144
11.07.2022,20:00:00,107.2
11.07.2022,20:15:00,80
11.07.2022,20:30:00,49.6
11.07.2022,20:45:00,25.6
11.07.2022,21:00:00,17.6
11.07.2022,21:15:00,11.2
11.07.2022,21:30:00,0
11.07.2022,21:45:00,0
11.07.2022,22:00:00,0
11.07.2022,22:15:00,0
11.07.2022,22:30:00,0
11.07.2022,22:45:00,0
11.07.2022,23:00:00,0
11.07.2022,23:15:00,0
11.07.2022,23:30:00,0
11.07.2022,23:45:00,0
12.07.2022,00:00:00,0
12.07.2022,00:15:00,0
12.07.2022,00:30:00,0
12.07.2022,00:45:00,0
12.07.2022,01:00:00,0
12.07.2022,01:15:00,0
12.07.2022,01:30:00,0
12.07.2022,01:45:00,0
12.07.2022,02:00:00,0
12.07.2022,02:15:00,0
12.07.2022,02:30:00,0
12.07.2022,02:45:00,0
12.07.2022,03:00:00,0
12.07.2022,03:15:00,0
12.07.2022,03:30:00,0
12.07.2022,03:45:00,0
12.07.2022,04:00:00,0
12.07.2022,04:15:00,0
12.07.2022,04:30:00,0
12.07.2022,04:45:00,0
12.07.2022,05:00:00,0
12.07.2022,05:15:00,0
12.07.2022,05:30:00,1.6
12.07.2022,05:45:00,11.2
12.07.2022,06:00:00,25.6
12.07.2022,06:15:00,35.2
12.07.2022,06:30:00,40
12.07.2022,06:45:00,44.8
12.07.2022,07:00:00,64
12.07.2022,07:15:00,76.8
12.07.2022,07:30:00,94.4
12.07.2022,07:45:00,243.2
12.07.2022,08:00:00,315.2
12.07.2022,08:15:00,395.2
12.07.2022,08:30:00,480
12.07.2022,08:45:00,572.8
12.07.2022,09:00:00,542.4
12.07.2022,09:15:00,462.4
12.07.2022,09:30:00,811.2
12.07.2022,09:45:00,675.2
12.07.2022,10:00:00,841.6
12.07.2022,10:15:00,1000
12.07.2022,10:30:00,1129.6
12.07.2022,10:45:00,1220.8
12.07.2022,11:00:00,1217.6
12.07.2022,11:15:00,1222.4
12.07.2022,11:30:00,745.6
12.07.2022,11:45:00,1193.6
12.07.2022,12:00:00,1329.6
12.07.2022,12:15:00,1379.2
12.07.2022,12:30:00,1328
12.07.2022,12:45:00,1316.8
12.07.2022,13:00:00,1304
12.07.2022,13:15:00,1316.8
12.07.2022,13:30:00,1163.2
12.07.2022,13:45:00,1115.2
12.07.2022,14:00:00,1304
12.07.2022,14:15:00,1272
12.07.2022,14:30:00,897.6
12.07.2022,14:45:00,1251.2
12.07.2022,15:00:00,1208
12.07.2022,15:15:00,1180.8
12.07.2022,15:30:00,1164.8
12.07.2022,15:45:00,1115.2
12.07.2022,16:00:00,1083.2
12.07.2022,16:15:00,1028.8
12.07.2022,16:30:00,974.4
12.07.2022,16:45:00,672
12.07.2022,17:00:00,886.4
12.07.2022,17:15:00,808
12.07.2022,17:30:00,737.6
12.07.2022,17:45:00,641.6
12.07.2022,18:00:00,526.4
12.07.2022,18:15:00,515.2
12.07.2022,18:30:00,427.2
12.07.2022,18:45:00,352
12.07.2022,19:00:00,267.2
12.07.2022,19:15:00,188.8
12.07.2022,19:30:00,115.2
12.07.2022,19:45:00,64
12.07.2022,20:00:00,78.4
12.07.2022,20:15:00,72
12.07.2022,20:30:00,65.6
12.07.2022,20:45:00,49.6
12.07.2022,21:00:00,30.4
12.07.2022,21:15:00,8
12.07.2022,21:30:00,0
12.07.2022,21:45:00,0
12.07.2022,22:00:00,0
12.07.2022,22:15:00,0
12.07.2022,22:30:00,0
12.07.2022,22:45:00,0
12.07.2022,23:00:00,0
12.07.2022,23:15:00,0
12.07.2022,23:30:00,0
12.07.2022,23:45:00,0
13.07.2022,00:00:00,0
13.07.2022,00:15:00,0
13.07.2022,00:30:00,0
13.07.2022,00:45:00,0
13.07.2022,01:00:00,0
13.07.2022,01:15:00,0
13.07.2022,01:30:00,0
13.07.2022,01:45:00,0
13.07.2022,02:00:00,0
13.07.2022,02:15:00,0
13.07.2022,02:30:00,0
13.07.2022,02:45:00,0
13.07.2022,03:00:00,0
13.07.2022,03:15:00,0
13.07.2022,03:30:00,0
13.07.2022,03:45:00,0
13.07.2022,04:00:00,0
13.07.2022,04:15:00,0
13.07.2022,04:30:00,0
13.07.2022,04:45:00,0
13.07.2022,05:00:00,0
13.07.2022,05:15:00,0
13.07.2022,05:30:00,0
13.07.2022,05:45:00,3.2
13.07.2022,06:00:00,9.6
13.07.2022,06:15:00,19.2
13.07.2022,06:30:00,41.6
13.07.2022,06:45:00,92.8
13.07.2022,07:00:00,134.4
13.07.2022,07:15:00,150.4
13.07.2022,07:30:00,150.4
13.07.2022,07:45:00,144
13.07.2022,08:00:00,140.8
13.07.2022,08:15:00,193.6
13.07.2022,08:30:00,203.2
13.07.2022,08:45:00,241.6
13.07.2022,09:00:00,264
13.07.2022,09:15:00,286.4
13.07.2022,09:30:00,436.8
13.07.2022,09:45:00,414.4
13.07.2022,10:00:00,454.4
13.07.2022,10:15:00,609.6
13.07.2022,10:30:00,622.4
13.07.2022,10:45:00,995.2
13.07.2022,11:00:00,1116.8
13.07.2022,11:15:00,1070.4
13.07.2022,11:30:00,995.2
13.07.2022,11:45:00,1200
13.07.2022,12:00:00,1094.4
13.07.2022,12:15:00,763.2
13.07.2022,12:30:00,889.6
13.07.2022,12:45:00,784
13.07.2022,13:00:00,1232
13.07.2022,13:15:00,696
13.07.2022,13:30:00,833.6
13.07.2022,13:45:00,992
13.07.2022,14:00:00,596.8
13.07.2022,14:15:00,830.4
13.07.2022,14:30:00,720
13.07.2022,14:45:00,462.4
13.07.2022,15:00:00,544
13.07.2022,15:15:00,499.2
13.07.2022,15:30:00,561.6
13.07.2022,15:45:00,673.6
13.07.2022,16:00:00,582.4
13.07.2022,16:15:00,1089.6
13.07.2022,16:30:00,846.4
13.07.2022,16:45:00,611.2
13.07.2022,17:00:00,820.8
13.07.2022,17:15:00,500.8
13.07.2022,17:30:00,366.4
13.07.2022,17:45:00,582.4
13.07.2022,18:00:00,588.8
13.07.2022,18:15:00,396.8
13.07.2022,18:30:00,376
13.07.2022,18:45:00,345.6
13.07.2022,19:00:00,265.6
13.07.2022,19:15:00,246.4
13.07.2022,19:30:00,160
13.07.2022,19:45:00,89.6
13.07.2022,20:00:00,52.8
13.07.2022,20:15:00,38.4
13.07.2022,20:30:00,48
13.07.2022,20:45:00,36.8
13.07.2022,21:00:00,24
13.07.2022,21:15:00,12.8
13.07.2022,21:30:00,1.6
13.07.2022,21:45:00,0
13.07.2022,22:00:00,0
13.07.2022,22:15:00,0
13.07.2022,22:30:00,0
13.07.2022,22:45:00,0
13.07.2022,23:00:00,0
13.07.2022,23:15:00,0
13.07.2022,23:30:00,0
13.07.2022,23:45:00,0
14.07.2022,00:00:00,0
14.07.2022,00:15:00,0
14.07.2022,00:30:00,0
14.07.2022,00:45:00,0
14.07.2022,01:00:00,0
14.07.2022,01:15:00,0
14.07.2022,01:30:00,0
14.07.2022,01:45:00,0
14.07.2022,02:00:00,0
14.07.2022,02:15:00,0
14.07.2022,02:30:00,0
14.07.2022,02:45:00,0
14.07.2022,03:00:00,0
14.07.2022,03:15:00,0
14.07.2022,03:30:00,0
14.07.2022,03:45:00,0
14.07.2022,04:00:00,0
14.07.2022,04:15:00,0
14.07.2022,04:30:00,0
14.07.2022,04:45:00,0
14.07.2022,05:00:00,0
14.07.2022,05:15:00,0
14.07.2022,05:30:00,0
14.07.2022,05:45:00,1.6
14.07.2022,06:00:00,8
14.07.2022,06:15:00,17.6
14.07.2022,06:30:00,28.8
14.07.2022,06:45:00,41.6
14.07.2022,07:00:00,81.6
14.07.2022,07:15:00,100.8
14.07.2022,07:30:00,166.4
14.07.2022,07:45:00,252.8
14.07.2022,08:00:00,248
14.07.2022,08:15:00,248
14.07.2022,08:30:00,254.4
14.07.2022,08:45:00,267.2
14.07.2022,09:00:00,206.4
14.07.2022,09:15:00,248
14.07.2022,09:30:00,308.8
14.07.2022,09:45:00,624
14.07.2022,10:00:00,710.4
14.07.2022,10:15:00,772.8
14.07.2022,10:30:00,897.6
14.07.2022,10:45:00,1008
14.07.2022,11:00:00,1081.6
14.07.2022,11:15:00,992
14.07.2022,11:30:00,654.4
14.07.2022,11:45:00,643.2
14.07.2022,12:00:00,1038.4
14.07.2022,12:15:00,1038.4
14.07.2022,12:30:00,1254.4
14.07.2022,12:45:00,940.8
14.07.2022,13:00:00,1161.6
14.07.2022,13:15:00,1088
14.07.2022,13:30:00,1230.4
14.07.2022,13:45:00,1150.4
14.07.2022,14:00:00,1203.2
14.07.2022,14:15:00,1115.2
14.07.2022,14:30:00,764.8
14.07.2022,14:45:00,868.8
14.07.2022,15:00:00,620.8
14.07.2022,15:15:00,902.4
14.07.2022,15:30:00,1156.8
14.07.2022,15:45:00,345.6
14.07.2022,16:00:00,358.4
14.07.2022,16:15:00,417.6
14.07.2022,16:30:00,640
14.07.2022,16:45:00,510.4
14.07.2022,17:00:00,328
14.07.2022,17:15:00,251.2
14.07.2022,17:30:00,305.6
14.07.2022,17:45:00,296
14.07.2022,18:00:00,283.2
14.07.2022,18:15:00,235.2
14.07.2022,18:30:00,236.8
14.07.2022,18:45:00,184
14.07.2022,19:00:00,152
14.07.2022,19:15:00,116.8
14.07.2022,19:30:00,107.2
14.07.2022,19:45:00,44.8
14.07.2022,20:00:00,48
14.07.2022,20:15:00,33.6
14.07.2022,20:30:00,28.8
14.07.2022,20:45:00,36.8
14.07.2022,21:00:00,35.2
14.07.2022,21:15:00,24
14.07.2022,21:30:00,1.6
14.07.2022,21:45:00,0
14.07.2022,22:00:00,0
14.07.2022,22:15:00,0
14.07.2022,22:30:00,0
14.07.2022,22:45:00,0
14.07.2022,23:00:00,0
14.07.2022,23:15:00,0
14.07.2022,23:30:00,0
14.07.2022,23:45:00,0
15.07.2022,00:00:00,0
15.07.2022,00:15:00,0
15.07.2022,00:30:00,0
15.07.2022,00:45:00,0
15.07.2022,01:00:00,0
15.07.2022,01:15:00,0
15.07.2022,01:30:00,0
15.07.2022,01:45:00,0
15.07.2022,02:00:00,0
15.07.2022,02:15:00,0
15.07.2022,02:30:00,0
15.07.2022,02:45:00,0
15.07.2022,03:00:00,0
15.07.2022,03:15:00,0
15.07.2022,03:30:00,0
15.07.2022,03:45:00,0
15.07.2022,04:00:00,0
15.07.2022,04:15:00,0
15.07.2022,04:30:00,0
15.07.2022,04:45:00,0
15.07.2022,05:00:00,0
15.07.2022,05:15:00,0
15.07.2022,05:30:00,0
15.07.2022,05:45:00,6.4
15.07.2022,06:00:00,16
15.07.2022,06:15:00,27.2
15.07.2022,06:30:00,38.4
15.07.2022,06:45:00,48
15.07.2022,07:00:00,70.4
15.07.2022,07:15:00,112
15.07.2022,07:30:00,172.8
15.07.2022,07:45:00,200
15.07.2022,08:00:00,236.8
15.07.2022,08:15:00,240
15.07.2022,08:30:00,310.4
15.07.2022,08:45:00,420.8
15.07.2022,09:00:00,395.2
15.07.2022,09:15:00,678.4
15.07.2022,09:30:00,808
15.07.2022,09:45:00,611.2
15.07.2022,10:00:00,560
15.07.2022,10:15:00,665.6
15.07.2022,10:30:00,592
15.07.2022,10:45:00,651.2
15.07.2022,11:00:00,984
15.07.2022,11:15:00,745.6
15.07.2022,11:30:00,664
15.07.2022,11:45:00,516.8
15.07.2022,12:00:00,1110.4
15.07.2022,12:15:00,993.6
15.07.2022,12:30:00,1187.2
15.07.2022,12:45:00,443.2
15.07.2022,13:00:00,1100.8
15.07.2022,13:15:00,1331.2
15.07.2022,13:30:00,771.2
15.07.2022,13:45:00,683.2
15.07.2022,14:00:00,1134.4
15.07.2022,14:15:00,614.4
15.07.2022,14:30:00,937.6
15.07.2022,14:45:00,761.6
15.07.2022,15:00:00,620.8
15.07.2022,15:15:00,971.2
15.07.2022,15:30:00,712
15.07.2022,15:45:00,1150.4
15.07.2022,16:00:00,1126.4
15.07.2022,16:15:00,601.6
15.07.2022,16:30:00,1051.2
15.07.2022,16:45:00,880
15.07.2022,17:00:00,857.6
15.07.2022,17:15:00,884.8
15.07.2022,17:30:00,475.2
15.07.2022,17:45:00,281.6
15.07.2022,18:00:00,257.6
15.07.2022,18:15:00,502.4
15.07.2022,18:30:00,470.4
15.07.2022,18:45:00,396.8
15.07.2022,19:00:00,302.4
15.07.2022,19:15:00,219.2
15.07.2022,19:30:00,145.6
15.07.2022,19:45:00,91.2
15.07.2022,20:00:00,62.4
15.07.2022,20:15:00,49.6
15.07.2022,20:30:00,35.2
15.07.2022,20:45:00,25.6
15.07.2022,21:00:00,14.4
15.07.2022,21:15:00,6.4
15.07.2022,21:30:00,0
15.07.2022,21:45:00,0
15.07.2022,22:00:00,0
15.07.2022,22:15:00,0
15.07.2022,22:30:00,0
15.07.2022,22:45:00,0
15.07.2022,23:00:00,0
15.07.2022,23:15:00,0
15.07.2022,23:30:00,0
15.07.2022,23:45:00,0
16.07.2022,00:00:00,0
16.07.2022,00:15:00,0
16.07.2022,00:30:00,0
16.07.2022,00:45:00,0
16.07.2022,01:00:00,0
16.07.2022,01:15:00,0
16.07.2022,01:30:00,0
16.07.2022,01:45:00,0
16.07.2022,02:00:00,0
16.07.2022,02:15:00,0
16.07.2022,02:30:00,0
16.07.2022,02:45:00,0
16.07.2022,03:00:00,0
16.07.2022,03:15:00,0
16.07.2022,03:30:00,0
16.07.2022,03:45:00,0
16.07.2022,04:00:00,0
16.07.2022,04:15:00,0
16.07.2022,04:30:00,0
16.07.2022,04:45:00,0
16.07.2022,05:00:00,0
16.07.2022,05:15:00,0
16.07.2022,05:30:00,0
16.07.2022,05:45:00,4.8
16.07.2022,06:00:00,14.4
16.07.2022,06:15:00,24
16.07.2022,06:30:00,33.6
16.07.2022,06:45:00,41.6
16.07.2022,07:00:00,64
16.07.2022,07:15:00,105.6
16.07.2022,07:30:00,164.8
16.07.2022,07:45:00,228.8
16.07.2022,08:00:00,299.2
16.07.2022,08:15:00,379.2
16.07.2022,08:30:00,454.4
16.07.2022,08:45:00,534.4
16.07.2022,09:00:00,614.4
16.07.2022,09:15:00,692.8
16.07.2022,09:30:00,764.8
16.07.2022,09:45:00,836.8
16.07.2022,10:00:00,768
16.07.2022,10:15:00,822.4
16.07.2022,10:30:00,606.4
16.07.2022,10:45:00,577.6
16.07.2022,11:00:00,105.6
16.07.2022,11:15:00,174.4
16.07.2022,11:30:00,889.6
16.07.2022,11:45:00,203.2
16.07.2022,12:00:00,134.4
16.07.2022,12:15:00,515.2
16.07.2022,12:30:00,166.4
16.07.2022,12:45:00,121.6
16.07.2022,13:00:00,128
16.07.2022,13:15:00,89.6
16.07.2022,13:30:00,128
16.07.2022,13:45:00,128
16.07.2022,14:00:00,187.2
16.07.2022,14:15:00,142.4
16.07.2022,14:30:00,142.4
16.07.2022,14:45:00,96
16.07.2022,15:00:00,164.8
16.07.2022,15:15:00,108.8
16.07.2022,15:30:00,72
16.07.2022,15:45:00,80
16.07.2022,16:00:00,156.8
16.07.2022,16:15:00,113.6
16.07.2022,16:30:00,140.8
16.07.2022,16:45:00,379.2
16.07.2022,17:00:00,857.6
16.07.2022,17:15:00,891.2
16.07.2022,17:30:00,825.6
16.07.2022,17:45:00,681.6
16.07.2022,18:00:00,555.2
16.07.2022,18:15:00,435.2
16.07.2022,18:30:00,337.6
16.07.2022,18:45:00,356.8
16.07.2022,19:00:00,270.4
16.07.2022,19:15:00,219.2
16.07.2022,19:30:00,177.6
16.07.2022,19:45:00,128
16.07.2022,20:00:00,64
16.07.2022,20:15:00,52.8
16.07.2022,20:30:00,32
16.07.2022,20:45:00,25.6
16.07.2022,21:00:00,14.4
16.07.2022,21:15:00,4.8
16.07.2022,21:30:00,0
16.07.2022,21:45:00,0
16.07.2022,22:00:00,0
16.07.2022,22:15:00,0
16.07.2022,22:30:00,0
16.07.2022,22:45:00,0
16.07.2022,23:00:00,0
16.07.2022,23:15:00,0
16.07.2022,23:30:00,0
16.07.2022,23:45:00,0
17.07.2022,00:00:00,0
17.07.2022,00:15:00,0
17.07.2022,00:30:00,0
17.07.2022,00:45:00,0
17.07.2022,01:00:00,0
17.07.2022,01:15:00,0
17.07.2022,01:30:00,0
17.07.2022,01:45:00,0
17.07.2022,02:00:00,0
17.07.2022,02:15:00,0
17.07.2022,02:30:00,0
17.07.2022,02:45:00,0
17.07.2022,03:00:00,0
17.07.2022,03:15:00,0
17.07.2022,03:30:00,0
17.07.2022,03:45:00,0
17.07.2022,04:00:00,0
17.07.2022,04:15:00,0
17.07.2022,04:30:00,0
17.07.2022,04:45:00,0
17.07.2022,05:00:00,0
17.07.2022,05:15:00,0
17.07.2022,05:30:00,0
17.07.2022,05:45:00,3.2
17.07.2022,06:00:00,14.4
17.07.2022,06:15:00,22.4
17.07.2022,06:30:00,30.4
17.07.2022,06:45:00,40
17.07.2022,07:00:00,64
17.07.2022,07:15:00,107.2
17.07.2022,07:30:00,160
17.07.2022,07:45:00,225.6
17.07.2022,08:00:00,300.8
17.07.2022,08:15:00,356.8
17.07.2022,08:30:00,449.6
17.07.2022,08:45:00,508.8
17.07.2022,09:00:00,593.6
17.07.2022,09:15:00,704
17.07.2022,09:30:00,704
17.07.2022,09:45:00,843.2
17.07.2022,10:00:00,888
17.07.2022,10:15:00,894.4
17.07.2022,10:30:00,982.4
17.07.2022,10:45:00,1043.2
17.07.2022,11:00:00,1108.8
17.07.2022,11:15:00,1110.4
17.07.2022,11:30:00,1169.6
17.07.2022,11:45:00,1214.4
17.07.2022,12:00:00,1224
17.07.2022,12:15:00,1244.8
17.07.2022,12:30:00,1256
17.07.2022,12:45:00,1280
17.07.2022,13:00:00,1288
17.07.2022,13:15:00,1275.2
17.07.2022,13:30:00,1284.8
17.07.2022,13:45:00,1112
17.07.2022,14:00:00,758.4
17.07.2022,14:15:00,913.6
17.07.2022,14:30:00,1201.6
17.07.2022,14:45:00,843.2
17.07.2022,15:00:00,830.4
17.07.2022,15:15:00,806.4
17.07.2022,15:30:00,782.4
17.07.2022,15:45:00,750.4
17.07.2022,16:00:00,721.6
17.07.2022,16:15:00,697.6
17.07.2022,16:30:00,662.4
17.07.2022,16:45:00,622.4
17.07.2022,17:00:00,587.2
17.07.2022,17:15:00,540.8
17.07.2022,17:30:00,478.4
17.07.2022,17:45:00,427.2
17.07.2022,18:00:00,388.8
17.07.2022,18:15:00,328
17.07.2022,18:30:00,268.8
17.07.2022,18:45:00,208
17.07.2022,19:00:00,161.6
17.07.2022,19:15:00,126.4
17.07.2022,19:30:00,102.4
17.07.2022,19:45:00,86.4
17.07.2022,20:00:00,64
17.07.2022,20:15:00,43.2
17.07.2022,20:30:00,36.8
17.07.2022,20:45:00,25.6
17.07.2022,21:00:00,12.8
17.07.2022,21:15:00,3.2
17.07.2022,21:30:00,0
17.07.2022,21:45:00,0
17.07.2022,22:00:00,0
17.07.2022,22:15:00,0
17.07.2022,22:30:00,0
17.07.2022,22:45:00,0
17.07.2022,23:00:00,0
17.07.2022,23:15:00,0
17.07.2022,23:30:00,0
17.07.2022,23:45:00,0
18.07.2022,00:00:00,0
18.07.2022,00:15:00,0
18.07.2022,00:30:00,0
18.07.2022,00:45:00,0
18.07.2022,01:00:00,0
18.07.2022,01:15:00,0
18.07.2022,01:30:00,0
18.07.2022,01:45:00,0
18.07.2022,02:00:00,0
18.07.2022,02:15:00,0
18.07.2022,02:30:00,0
18.07.2022,02:45:00,0
18.07.2022,03:00:00,0
18.07.2022,03:15:00,0
18.07.2022,03:30:00,0
18.07.2022,03:45:00,0
